Date,Close/Last,Volume,Open,High,Low
11/26/2019,$5.425,385680920,$5.5125,$5.5172,$5.4185
11/25/2019,$5.5303,507347600,$5.401,$5.5353,$5.388
11/22/2019,$5.2722,224098800,$5.2773,$5.3241,$5.2485
11/21/2019,$5.2545,288389200,$5.275,$5.331,$5.2328
11/20/2019,$5.2795,473017600,$5.1768,$5.3638,$5.1641
11/19/2019,$5.1998,415380400,$5.2758,$5.2995,$5.1413
11/18/2019,$5.307,575318400,$5.0972,$5.3338,$5.0943
11/15/2019,$5.1048,1054216400,$5.2425,$5.2945,$5.0159
11/14/2019,$5.2447,527006800,$5.2233,$5.247,$5.1629
11/13/2019,$5.2142,302364960,$5.2088,$5.2365,$5.1475
11/12/2019,$5.2403,283838840,$5.243,$5.2965,$5.2078
11/11/2019,$5.2045,243789440,$5.1938,$5.2278,$5.107
11/08/2019,$5.1945,189407480,$5.1915,$5.2263,$5.1538
11/07/2019,$5.2085,280339920,$5.2777,$5.2925,$5.1635
11/06/2019,$5.1908,269013400,$5.216,$5.2417,$5.1028
11/05/2019,$5.2403,300868480,$5.2623,$5.2885,$5.192
11/04/2019,$5.2625,376716200,$5.1463,$5.275,$5.123
11/01/2019,$5.0648,283638240,$4.99,$5.0972,$4.9648
10/31/2019,$5.0255,209732600,$5.054,$5.075,$4.9453
10/30/2019,$5.075,205961520,$5.10,$5.1058,$5.0065
10/29/2019,$5.073,211236800,$5.1558,$5.1623,$5.0535
10/28/2019,$5.1698,330791640,$5.1575,$5.2225,$5.1279
10/25/2019,$5.1135,423091600,$5.0025,$5.1345,$4.9947
10/24/2019,$4.9215,239037320,$4.9188,$4.9553,$4.8845
10/23/2019,$4.8773,285770000,$4.8078,$4.8915,$4.7758
10/22/2019,$4.8903,337369120,$4.9575,$5.0633,$4.8825
10/21/2019,$4.9002,266967240,$4.824,$4.9138,$4.805
10/18/2019,$4.7623,307624200,$4.8578,$4.8905,$4.6875
10/17/2019,$4.8573,264316960,$4.90,$4.9454,$4.8025
10/16/2019,$4.8553,432753200,$4.875,$4.9805,$4.8438
10/15/2019,$4.9093,667985200,$4.754,$4.9823,$4.74
10/14/2019,$4.6633,210335760,$4.641,$4.6843,$4.6096
10/11/2019,$4.6498,450866800,$4.6603,$4.7335,$4.6413
10/10/2019,$4.5758,327515560,$4.5155,$4.627,$4.5103
10/09/2019,$4.5178,307883280,$4.508,$4.5675,$4.479
10/08/2019,$4.4307,449342800,$4.516,$4.516,$4.4125
10/07/2019,$4.6083,488313600,$4.6145,$4.7085,$4.6057
10/04/2019,$4.5492,267960200,$4.535,$4.5788,$4.4695
10/03/2019,$4.5328,462730800,$4.3305,$4.539,$4.30
10/02/2019,$4.326,295661760,$4.328,$4.34,$4.2533
10/01/2019,$4.35,367566000,$4.375,$4.525,$4.3453
09/30/2019,$4.3518,193199080,$4.32,$4.362,$4.2885
09/27/2019,$4.294,365958960,$4.3915,$4.4425,$4.233
09/26/2019,$4.4335,237825920,$4.446,$4.4547,$4.3823
09/25/2019,$4.4558,313106880,$4.3128,$4.4755,$4.2678
09/24/2019,$4.3133,321241800,$4.4025,$4.4322,$4.2775
09/23/2019,$4.371,255825880,$4.3175,$4.4167,$4.3138
09/20/2019,$4.3173,357251800,$4.4225,$4.4463,$4.307
09/19/2019,$4.4235,256342760,$4.5055,$4.524,$4.4128
09/18/2019,$4.4995,264037680,$4.5198,$4.5355,$4.4125
09/17/2019,$4.5267,228473120,$4.512,$4.5309,$4.4653
09/16/2019,$4.5053,231831840,$4.473,$4.54,$4.4625
09/13/2019,$4.5485,324591480,$4.5398,$4.577,$4.5045
09/12/2019,$4.6068,327841000,$4.655,$4.71,$4.5987
09/11/2019,$4.6083,361511280,$4.5943,$4.6568,$4.565
09/10/2019,$4.5795,352812200,$4.4795,$4.6063,$4.4698
09/09/2019,$4.5125,417525200,$4.4975,$4.5995,$4.496
09/06/2019,$4.4663,376976760,$4.47,$4.5273,$4.428
09/05/2019,$4.4935,696485200,$4.3216,$4.4998,$4.32
09/04/2019,$4.219,228120360,$4.1653,$4.2265,$4.1653
09/03/2019,$4.1042,296510800,$4.1145,$4.1478,$4.0813
08/30/2019,$4.1878,290908480,$4.2215,$4.2715,$4.1695
08/29/2019,$4.175,358373040,$4.1225,$4.2075,$4.119
08/28/2019,$4.0305,255828120,$4.0145,$4.0835,$3.975
08/27/2019,$4.045,291549560,$4.1748,$4.1775,$4.0155
08/26/2019,$4.1362,318594160,$4.1403,$4.1645,$4.0978
08/23/2019,$4.061,569497200,$4.21,$4.2648,$4.041
08/22/2019,$4.287,303756720,$4.2905,$4.3333,$4.2476
08/21/2019,$4.2808,427910800,$4.2633,$4.3362,$4.2415
08/20/2019,$4.1968,463521600,$4.264,$4.2645,$4.1755
08/19/2019,$4.2695,816322400,$4.103,$4.2855,$4.0868
08/16/2019,$3.989,1015385200,$3.9838,$4.0385,$3.922
08/15/2019,$3.7193,554462000,$3.7708,$3.7908,$3.6849
08/14/2019,$3.7517,419881200,$3.8126,$3.8238,$3.7078
08/13/2019,$3.9013,360512440,$3.7847,$3.9475,$3.7455
08/12/2019,$3.7862,279200480,$3.802,$3.8545,$3.7643
08/09/2019,$3.8545,341816720,$3.9153,$3.9188,$3.8038
08/08/2019,$3.9565,309298880,$3.9053,$3.9578,$3.8475
08/07/2019,$3.8472,372561800,$3.7475,$3.8593,$3.73
08/06/2019,$3.8087,361270680,$3.845,$3.8908,$3.7608
08/05/2019,$3.7698,589157600,$3.845,$3.8462,$3.7225
08/02/2019,$4.0297,428349200,$4.0297,$4.0995,$3.982
08/01/2019,$4.123,421212400,$4.2285,$4.3195,$4.0705
07/31/2019,$4.218,359415640,$4.3545,$4.3554,$4.1755
07/30/2019,$4.3862,197770440,$4.3237,$4.3985,$4.3093
07/29/2019,$4.3705,248161960,$4.3695,$4.3867,$4.2818
07/26/2019,$4.3768,274159880,$4.3617,$4.4238,$4.3617
07/25/2019,$4.3345,392698120,$4.4248,$4.4375,$4.311
07/24/2019,$4.4665,366237480,$4.435,$4.4722,$4.3585
07/23/2019,$4.3915,428176400,$4.3225,$4.3935,$4.3068
07/22/2019,$4.283,315939920,$4.2325,$4.296,$4.225
07/19/2019,$4.211,344895800,$4.293,$4.2995,$4.205
07/18/2019,$4.2545,443178800,$4.2531,$4.3178,$4.1963
07/17/2019,$4.2428,348204280,$4.1788,$4.2498,$4.1494
07/16/2019,$4.177,341443920,$4.1667,$4.2043,$4.1211
07/15/2019,$4.1818,289839720,$4.2115,$4.2276,$4.1532
07/12/2019,$4.1903,506392800,$4.185,$4.2618,$4.185
07/11/2019,$4.157,682558400,$4.075,$4.198,$4.0375
07/10/2019,$4.0015,452076000,$3.9765,$4.0592,$3.9625
07/09/2019,$3.9328,342860480,$3.8878,$3.961,$3.875
07/08/2019,$3.9303,329786760,$3.9458,$3.9648,$3.90
07/05/2019,$4.0057,396553880,$4.01,$4.0145,$3.942
07/03/2019,$4.0688,246634240,$4.0793,$4.085,$4.0085
07/02/2019,$4.0557,400227600,$4.1375,$4.1587,$4.0425
07/01/2019,$4.1543,711533200,$4.3143,$4.3487,$4.1165
06/28/2019,$4.1057,397666360,$4.125,$4.1343,$4.0587
06/27/2019,$4.0808,445441600,$4.0678,$4.10,$4.0315
06/26/2019,$3.9815,584073200,$3.9153,$4.043,$3.9023
06/25/2019,$3.787,311866440,$3.8215,$3.897,$3.7843
06/24/2019,$3.8165,282948720,$3.8155,$3.8462,$3.768
06/21/2019,$3.794,434426800,$3.8375,$3.887,$3.7875
06/20/2019,$3.8525,350167280,$3.9193,$3.9333,$3.8379
06/19/2019,$3.828,331643960,$3.8575,$3.8689,$3.8018
06/18/2019,$3.822,581918000,$3.6875,$3.8778,$3.6765
06/17/2019,$3.6258,276041480,$3.6143,$3.663,$3.5913
06/14/2019,$3.616,394426240,$3.6128,$3.6373,$3.5709
06/13/2019,$3.7065,308081080,$3.6773,$3.725,$3.6595
06/12/2019,$3.655,358891920,$3.725,$3.7313,$3.6398
06/11/2019,$3.7688,383870040,$3.771,$3.809,$3.729
06/10/2019,$3.7108,402780800,$3.694,$3.7797,$3.694
06/07/2019,$3.6375,348857520,$3.6005,$3.672,$3.5813
06/06/2019,$3.5945,408138400,$3.5362,$3.6193,$3.5337
06/05/2019,$3.532,511615600,$3.6493,$3.6547,$3.4955
06/04/2019,$3.575,641835600,$3.409,$3.5803,$3.3867
06/03/2019,$3.3445,478643200,$3.3978,$3.4368,$3.315
05/31/2019,$3.3865,389719680,$3.4285,$3.4612,$3.3847
05/30/2019,$3.4778,394299600,$3.5078,$3.5437,$3.4392
05/29/2019,$3.5085,559801600,$3.5353,$3.5705,$3.4735
05/28/2019,$3.5833,428354000,$3.6465,$3.6795,$3.5813
05/24/2019,$3.6288,357585280,$3.702,$3.7375,$3.622
05/23/2019,$3.683,591844400,$3.7423,$3.7423,$3.6228
05/22/2019,$3.805,325869600,$3.8375,$3.8638,$3.794
05/21/2019,$3.8765,361849880,$3.855,$3.8925,$3.816
05/20/2019,$3.7938,572065200,$3.8138,$3.8693,$3.7688
05/17/2019,$3.9133,1022068000,$3.9625,$4.0928,$3.8735
05/16/2019,$4.0048,781088000,$3.984,$4.0476,$3.9413
05/15/2019,$3.9895,502320000,$3.995,$4.0263,$3.9352
05/14/2019,$4.051,524878800,$4.0013,$4.0865,$3.9623
05/13/2019,$3.9612,656912800,$4.0875,$4.1108,$3.9453
05/10/2019,$4.2205,569498000,$4.2237,$4.2898,$4.10
05/09/2019,$4.2548,660246400,$4.2785,$4.2883,$4.135
05/08/2019,$4.348,419166000,$4.30,$4.4288,$4.288
05/07/2019,$4.3278,555218400,$4.4475,$4.4475,$4.2793
05/06/2019,$4.4962,422178000,$4.3875,$4.5085,$4.35
05/03/2019,$4.5752,336823480,$4.5883,$4.5983,$4.5133
05/02/2019,$4.5797,394685400,$4.5215,$4.6218,$4.4779
05/01/2019,$4.5118,354281240,$4.5778,$4.6203,$4.5115
04/30/2019,$4.525,361609600,$4.4508,$4.5507,$4.4315
04/29/2019,$4.4833,391022760,$4.4603,$4.5112,$4.3875
04/26/2019,$4.4523,868412400,$4.5178,$4.5222,$4.3325
04/25/2019,$4.6727,491298800,$4.7388,$4.7612,$4.5925
04/24/2019,$4.7793,309274440,$4.7773,$4.8203,$4.716
04/23/2019,$4.7668,331115600,$4.725,$4.7983,$4.7153
04/22/2019,$4.7118,279323440,$4.6338,$4.7275,$4.602
04/18/2019,$4.6575,351344520,$4.689,$4.7233,$4.6295
04/17/2019,$4.6822,315738000,$4.7405,$4.7615,$4.6597
04/16/2019,$4.7053,394251280,$4.657,$4.7243,$4.6241
04/15/2019,$4.6175,439496000,$4.7425,$4.7475,$4.5775
04/12/2019,$4.7503,471254800,$4.8275,$4.8315,$4.7415
04/11/2019,$4.7885,373866600,$4.805,$4.8368,$4.7388
04/10/2019,$4.8025,440293200,$4.7307,$4.8285,$4.7263
04/09/2019,$4.7315,436346800,$4.761,$4.7722,$4.689
04/08/2019,$4.7947,423474400,$4.743,$4.82,$4.7188
04/05/2019,$4.7737,480972000,$4.75,$4.7913,$4.7133
04/04/2019,$4.7065,452506800,$4.70,$4.7493,$4.6433
04/03/2019,$4.7155,783255600,$4.625,$4.775,$4.62
04/02/2019,$4.575,439288400,$4.5812,$4.6197,$4.538
04/01/2019,$4.557,480444000,$4.5815,$4.5875,$4.5094
03/29/2019,$4.489,456280800,$4.4985,$4.5135,$4.4478
03/28/2019,$4.4313,450775600,$4.4388,$4.4975,$4.3778
03/27/2019,$4.4125,473328800,$4.4475,$4.4943,$4.3425
03/26/2019,$4.4218,699764800,$4.4872,$4.5438,$4.3649
03/25/2019,$4.3445,523344000,$4.3965,$4.4612,$4.2778
03/22/2019,$4.4375,746024800,$4.571,$4.62,$4.4235
03/21/2019,$4.5985,821669600,$4.3833,$4.625,$4.3783
03/20/2019,$4.36,716504400,$4.422,$4.4758,$4.325
03/19/2019,$4.3928,849578400,$4.319,$4.4375,$4.302
03/18/2019,$4.2237,483638000,$4.277,$4.3312,$4.1964
03/15/2019,$4.2453,660200800,$4.1825,$4.2883,$4.179
03/14/2019,$4.139,518512400,$4.2248,$4.2367,$4.1313
03/13/2019,$4.2155,761446400,$4.1008,$4.245,$4.0933
03/12/2019,$4.063,576456400,$4.0565,$4.1098,$3.9798
03/11/2019,$4.0285,851726800,$3.7898,$4.0515,$3.7423
03/08/2019,$3.766,408304400,$3.6415,$3.7767,$3.62
03/07/2019,$3.7315,445632000,$3.7775,$3.7873,$3.685
03/06/2019,$3.8013,372919880,$3.904,$3.9125,$3.7985
03/05/2019,$3.913,362023000,$3.9038,$3.9514,$3.849
03/04/2019,$3.9195,409050000,$3.95,$3.973,$3.8625
03/01/2019,$3.9112,344491600,$3.9068,$3.9537,$3.848
02/28/2019,$3.8565,323930960,$3.875,$3.8975,$3.834
02/27/2019,$3.8853,499740800,$3.913,$3.9398,$3.8278
02/26/2019,$3.9275,487596800,$3.9625,$4.019,$3.8938
02/25/2019,$3.9672,649702800,$4.064,$4.132,$3.9585
02/22/2019,$3.9798,400436800,$3.9465,$3.9987,$3.9328
02/21/2019,$3.8943,435746400,$3.9765,$4.0013,$3.8795
02/20/2019,$3.9638,529127600,$3.9455,$4.0315,$3.9343
02/19/2019,$3.916,550796400,$3.9228,$3.9972,$3.9035
02/15/2019,$3.9335,1515186800,$4.0737,$4.0968,$3.9105
02/14/2019,$3.8633,779676400,$3.821,$3.8916,$3.7775
02/13/2019,$3.822,602596400,$3.809,$3.8958,$3.7953
02/12/2019,$3.7792,588768000,$3.70,$3.795,$3.6855
02/11/2019,$3.6612,493203200,$3.6597,$3.7145,$3.6125
02/08/2019,$3.7043,460099600,$3.6178,$3.715,$3.6033
02/07/2019,$3.6855,635802000,$3.7782,$3.7805,$3.6423
02/06/2019,$3.825,701740800,$3.7822,$3.89,$3.7767
02/05/2019,$3.7487,541231600,$3.7415,$3.7858,$3.7075
02/04/2019,$3.7295,527104800,$3.6343,$3.767,$3.612
02/01/2019,$3.6182,623660000,$3.6125,$3.6698,$3.5645
01/31/2019,$3.5938,840365600,$3.4315,$3.6298,$3.4096
01/30/2019,$3.4347,968438800,$3.3667,$3.4493,$3.2865
01/29/2019,$3.29,1131961600,$3.4038,$3.4525,$3.2752
01/28/2019,$3.4503,2509201600,$3.4138,$3.541,$3.275
01/25/2019,$4.0038,1153882000,$3.886,$4.022,$3.7825
01/24/2019,$3.946,703780800,$3.8175,$3.9638,$3.8127
01/23/2019,$3.7323,587553600,$3.775,$3.8645,$3.7008
01/22/2019,$3.7193,660230000,$3.8928,$3.9045,$3.6888
01/18/2019,$3.9233,650003600,$3.8432,$3.9495,$3.7913
01/17/2019,$3.793,491685600,$3.6877,$3.8333,$3.6603
01/16/2019,$3.721,468988400,$3.7743,$3.8075,$3.7154
01/15/2019,$3.7468,616048000,$3.794,$3.8338,$3.7283
01/14/2019,$3.761,728811600,$3.668,$3.7865,$3.6443
01/11/2019,$3.7208,874064400,$3.6083,$3.7438,$3.5803
01/10/2019,$3.6307,522263200,$3.545,$3.6395,$3.484
01/09/2019,$3.5645,614864800,$3.5475,$3.6123,$3.4965
01/08/2019,$3.4958,782858400,$3.6673,$3.6695,$3.4225
01/07/2019,$3.585,704975200,$3.4625,$3.6222,$3.4108
01/04/2019,$3.4047,584818000,$3.2735,$3.4432,$3.2425
01/03/2019,$3.1997,694202000,$3.3447,$3.379,$3.1923
01/02/2019,$3.4055,499251600,$3.266,$3.462,$3.2513
12/31/2018,$3.3375,464421600,$3.385,$3.4178,$3.3065
12/28/2018,$3.3413,627854800,$3.30,$3.4347,$3.2578
12/27/2018,$3.2792,636201200,$3.2748,$3.3095,$3.1295
12/26/2018,$3.3275,693765200,$3.2235,$3.3285,$3.1115
12/24/2018,$3.177,463839200,$3.1623,$3.2495,$3.1125
12/21/2018,$3.2393,862610000,$3.4042,$3.4375,$3.2115
12/20/2018,$3.3775,748392400,$3.4543,$3.545,$3.3172
12/19/2018,$3.4627,743577600,$3.6395,$3.6936,$3.4108
12/18/2018,$3.6735,562392800,$3.6338,$3.7583,$3.6063
12/17/2018,$3.5895,649458400,$3.631,$3.7038,$3.531
12/14/2018,$3.6612,471333600,$3.6803,$3.7648,$3.6375
12/13/2018,$3.7222,470752400,$3.7698,$3.8345,$3.686
12/12/2018,$3.7225,653276000,$3.7105,$3.8195,$3.6205
12/11/2018,$3.7048,669636400,$3.889,$3.8972,$3.625
12/10/2018,$3.7965,615193600,$3.645,$3.8215,$3.6413
12/07/2018,$3.6903,680880400,$3.9615,$3.9718,$3.6404
12/06/2018,$3.9573,685843200,$3.786,$3.9623,$3.7703
12/04/2018,$3.9278,809523600,$4.206,$4.211,$3.9125
12/03/2018,$4.251,889212800,$4.315,$4.367,$4.1835
11/30/2018,$4.0858,727762800,$3.9438,$4.0965,$3.893
11/29/2018,$3.934,544599600,$4.00,$4.0375,$3.9035
11/28/2018,$4.0018,801822800,$3.962,$4.007,$3.8281
11/27/2018,$3.8432,733957200,$3.80,$3.9253,$3.7638
11/26/2018,$3.8263,812612000,$3.7472,$3.8368,$3.664
11/23/2018,$3.625,411968400,$3.5828,$3.7398,$3.5697
11/21/2018,$3.6178,1024592000,$3.8655,$3.8825,$3.5903
11/20/2018,$3.727,1689650400,$3.3515,$3.8565,$3.3328
11/19/2018,$3.6175,1692718400,$4.0447,$4.0455,$3.6158
11/16/2018,$4.1108,1961628800,$4.083,$4.2665,$4.0403
11/15/2018,$5.0598,742249200,$4.9238,$5.1325,$4.8875
11/14/2018,$4.9298,523933200,$5.1575,$5.172,$4.8208
11/13/2018,$4.9828,641403200,$4.8373,$5.1053,$4.8309
11/12/2018,$4.7385,614868000,$5.0495,$5.0718,$4.7165
11/09/2018,$5.1418,411964000,$5.06,$5.233,$5.026
11/08/2018,$5.1498,510309200,$5.285,$5.2858,$5.0958
11/07/2018,$5.3448,482196800,$5.3438,$5.4352,$5.2795
11/06/2018,$5.2765,298161440,$5.2862,$5.3712,$5.2391
11/05/2018,$5.2943,378904600,$5.3598,$5.3833,$5.132
11/02/2018,$5.373,444566000,$5.4432,$5.55,$5.2553
11/01/2018,$5.4528,561972400,$5.3075,$5.4623,$5.1798
10/31/2018,$5.2708,740618800,$5.2413,$5.3148,$5.1003
10/30/2018,$5.075,804383200,$4.6638,$5.085,$4.6405
10/29/2018,$4.6405,756426800,$5.0998,$5.1033,$4.4002
10/26/2018,$4.9573,664386400,$4.9578,$5.1211,$4.828
10/25/2018,$5.196,948296800,$4.8868,$5.2438,$4.842
10/24/2018,$4.9853,876650800,$5.4878,$5.5347,$4.9713
10/23/2018,$5.5265,623486000,$5.5108,$5.6048,$5.4178
10/22/2018,$5.7805,368224480,$5.782,$5.883,$5.6768
10/19/2018,$5.7293,612928400,$6.044,$6.0638,$5.6925
10/18/2018,$5.9883,522657600,$6.1465,$6.1852,$5.9273
10/17/2018,$6.0765,329028120,$6.2085,$6.247,$6.027
10/16/2018,$6.1458,407229600,$5.9983,$6.157,$5.9485
10/15/2018,$5.8845,448469600,$6.15,$6.15,$5.8835
10/12/2018,$6.1635,604842400,$6.1377,$6.2385,$5.9913
10/11/2018,$5.8783,722552400,$6.0542,$6.189,$5.8565
10/10/2018,$6.1423,678831600,$6.5315,$6.5778,$6.14
10/09/2018,$6.6385,273296440,$6.6235,$6.719,$6.57
10/08/2018,$6.6442,407880000,$6.6625,$6.779,$6.502
10/05/2018,$6.7465,425938800,$6.9573,$7.02,$6.6885
10/04/2018,$6.9823,390620240,$7.1318,$7.1563,$6.9045
10/03/2018,$7.1683,320290560,$7.233,$7.2405,$7.0633
10/02/2018,$7.162,383142800,$7.2063,$7.319,$7.1395
10/01/2018,$7.234,617984800,$7.104,$7.3015,$7.065
09/28/2018,$7.0255,708377600,$6.8183,$7.0479,$6.79
09/27/2018,$6.685,214229360,$6.7085,$6.73,$6.6532
09/26/2018,$6.673,268137600,$6.7153,$6.756,$6.657
09/25/2018,$6.7103,279284200,$6.7093,$6.7355,$6.6228
09/24/2018,$6.6425,293553840,$6.555,$6.646,$6.467
09/21/2018,$6.5862,432433600,$6.669,$6.715,$6.5528
09/20/2018,$6.657,429932000,$6.6763,$6.719,$6.6025
09/19/2018,$6.7995,223477280,$6.7568,$6.8175,$6.7063
09/18/2018,$6.7755,299206000,$6.8522,$6.956,$6.7688
09/17/2018,$6.8483,204583360,$6.885,$6.9345,$6.8287
09/14/2018,$6.9108,385745640,$6.8748,$6.9775,$6.8375
09/13/2018,$6.7835,304825840,$6.7715,$6.875,$6.754
09/12/2018,$6.705,418591600,$6.7797,$6.7995,$6.548
09/11/2018,$6.82,242773760,$6.8215,$6.91,$6.8005
09/10/2018,$6.8683,219992400,$6.8193,$6.8983,$6.775
09/07/2018,$6.7965,295212800,$6.725,$6.9233,$6.6798
09/06/2018,$6.818,322503480,$6.944,$6.9465,$6.7848
09/05/2018,$6.9605,392839640,$7.0748,$7.1105,$6.8788
09/04/2018,$7.0925,391460120,$7.0038,$7.1305,$6.975
08/31/2018,$7.017,306094840,$6.925,$7.03,$6.915
08/30/2018,$6.9453,345464720,$6.9308,$7.0429,$6.908
08/29/2018,$6.9623,418914000,$6.848,$6.9875,$6.827
08/28/2018,$6.8595,474635200,$6.8915,$6.9145,$6.7382
08/27/2018,$6.8975,504232000,$6.8355,$6.9725,$6.8036
08/24/2018,$6.8055,530982000,$6.6795,$6.8203,$6.675
08/23/2018,$6.671,719315200,$6.5315,$6.737,$6.5175
08/22/2018,$6.5705,747114800,$6.30,$6.5755,$6.2965
08/21/2018,$6.333,668346800,$6.2125,$6.3375,$6.1925
08/20/2018,$6.196,853098400,$6.0795,$6.33,$5.968
08/17/2018,$6.1205,1141377600,$6.3235,$6.3243,$6.0933
08/16/2018,$6.436,771376400,$6.5475,$6.55,$6.3753
08/15/2018,$6.477,589018800,$6.5568,$6.591,$6.3975
08/14/2018,$6.5358,458238400,$6.5095,$6.55,$6.4255
08/13/2018,$6.403,373639560,$6.3785,$6.525,$6.3768
08/10/2018,$6.3697,255463280,$6.3288,$6.4025,$6.3175
08/09/2018,$6.4115,202156160,$6.4785,$6.4813,$6.4037
08/08/2018,$6.4605,261589680,$6.425,$6.506,$6.3898
08/07/2018,$6.4238,257782040,$6.40,$6.4425,$6.373
08/06/2018,$6.3508,207218240,$6.2898,$6.3543,$6.2426
08/03/2018,$6.3025,214083840,$6.2903,$6.3265,$6.2733
08/02/2018,$6.2655,268673720,$6.0898,$6.2695,$6.0303
08/01/2018,$6.1618,281357240,$6.1532,$6.209,$6.0972
07/31/2018,$6.1215,282751680,$6.0928,$6.197,$6.0535
07/30/2018,$6.1033,339541880,$6.3148,$6.3208,$6.068
07/27/2018,$6.3005,295194440,$6.408,$6.415,$6.246
07/26/2018,$6.371,323130200,$6.2765,$6.4082,$6.2595
07/25/2018,$6.2968,316893080,$6.2273,$6.3095,$6.1688
07/24/2018,$6.2178,354344280,$6.2838,$6.3712,$6.20
07/23/2018,$6.2353,300709560,$6.2455,$6.2473,$6.082
07/20/2018,$6.2722,222282640,$6.2983,$6.3375,$6.2613
07/19/2018,$6.3008,233745640,$6.2735,$6.3347,$6.2583
07/18/2018,$6.2925,277068400,$6.3347,$6.3487,$6.241
07/17/2018,$6.3422,360988040,$6.1553,$6.3575,$6.1295
07/16/2018,$6.205,195798560,$6.205,$6.2585,$6.1925
07/13/2018,$6.233,246845720,$6.2995,$6.2995,$6.1905
07/12/2018,$6.2808,345102840,$6.234,$6.3293,$6.224
07/11/2018,$6.1883,366532360,$6.2375,$6.2725,$6.1775
07/10/2018,$6.3313,357048320,$6.2438,$6.3535,$6.203
07/09/2018,$6.2313,302933440,$6.2582,$6.268,$6.1518
07/06/2018,$6.1833,296096360,$6.0435,$6.1916,$6.022
07/05/2018,$6.0682,302411160,$5.9768,$6.0733,$5.9375
07/03/2018,$5.921,222733000,$6.091,$6.097,$5.9125
07/02/2018,$6.056,353591600,$5.8523,$6.0598,$5.8316
06/29/2018,$5.9225,391658480,$6.0873,$6.10,$5.9213
06/28/2018,$6.0215,337510320,$5.883,$6.0335,$5.8753
06/27/2018,$5.893,453088000,$6.0938,$6.1608,$5.8875
06/26/2018,$6.0498,478085600,$6.0925,$6.1413,$5.9978
06/25/2018,$5.978,665027600,$6.1663,$6.17,$5.8885
06/22/2018,$6.2737,433515200,$6.4488,$6.4623,$6.2583
06/21/2018,$6.4278,358657480,$6.59,$6.6085,$6.42
06/20/2018,$6.5578,369280240,$6.5458,$6.6113,$6.507
06/19/2018,$6.5043,594052800,$6.523,$6.591,$6.3755
06/18/2018,$6.6273,355540800,$6.587,$6.645,$6.5595
06/15/2018,$6.6315,431550000,$6.615,$6.687,$6.5837
06/14/2018,$6.6728,429142400,$6.6055,$6.73,$6.5905
06/13/2018,$6.56,333666200,$6.566,$6.6418,$6.5508
06/12/2018,$6.5645,317914840,$6.5423,$6.5768,$6.4915
06/11/2018,$6.5155,264379480,$6.5442,$6.5862,$6.5025
06/08/2018,$6.557,360224000,$6.499,$6.60,$6.48
06/07/2018,$6.5725,368979200,$6.625,$6.637,$6.4813
06/06/2018,$6.6288,371143520,$6.5358,$6.632,$6.5192
06/05/2018,$6.6268,390974760,$6.6245,$6.6647,$6.5793
06/04/2018,$6.6213,640728400,$6.475,$6.6435,$6.4425
06/01/2018,$6.4405,420930400,$6.35,$6.4468,$6.3413
05/31/2018,$6.3048,493357600,$6.2925,$6.38,$6.2818
05/30/2018,$6.3248,389699080,$6.2488,$6.3335,$6.2238
05/29/2018,$6.2148,351707080,$6.2138,$6.2835,$6.1675
05/25/2018,$6.232,291732640,$6.205,$6.2485,$6.169
05/24/2018,$6.1923,435648400,$6.1848,$6.235,$6.131
05/23/2018,$6.1885,441956800,$6.007,$6.1898,$6.0063
05/22/2018,$6.0675,517826400,$6.1195,$6.145,$6.0063
05/21/2018,$6.106,637669600,$6.247,$6.2508,$6.0123
05/18/2018,$6.1485,482614000,$6.2453,$6.3093,$6.1435
05/17/2018,$6.1928,518860400,$6.1521,$6.2875,$6.1358
05/16/2018,$6.1502,551934000,$6.10,$6.213,$6.0628
05/15/2018,$6.139,961097200,$6.3198,$6.3225,$6.0375
05/14/2018,$6.384,522313600,$6.4017,$6.4623,$6.36
05/11/2018,$6.3633,1212743600,$6.3195,$6.4948,$6.2635
05/10/2018,$6.5033,955839200,$6.448,$6.5125,$6.43
05/09/2018,$6.3945,593166000,$6.2803,$6.3968,$6.2528
05/08/2018,$6.26,503458800,$6.2172,$6.2628,$6.1678
05/07/2018,$6.217,686239200,$6.0824,$6.2748,$6.0723
05/04/2018,$5.9765,399261840,$5.7958,$5.9797,$5.7782
05/03/2018,$5.8248,440990000,$5.69,$5.8513,$5.6443
05/02/2018,$5.6578,267552080,$5.675,$5.72,$5.6313
05/01/2018,$5.6785,252120280,$5.6143,$5.6813,$5.555
04/30/2018,$5.6225,327382080,$5.6748,$5.725,$5.603
04/27/2018,$5.6583,400201200,$5.7375,$5.7575,$5.6155
04/26/2018,$5.6305,371928520,$5.58,$5.6388,$5.5133
04/25/2018,$5.4165,584937600,$5.50,$5.5394,$5.2575
04/24/2018,$5.53,413033200,$5.623,$5.72,$5.464
04/23/2018,$5.597,412544400,$5.7358,$5.7875,$5.5708
04/20/2018,$5.7178,383596680,$5.7172,$5.8025,$5.6863
04/19/2018,$5.726,470520800,$5.7936,$5.8275,$5.67
04/18/2018,$5.9093,390362120,$5.8875,$5.9813,$5.8193
04/17/2018,$5.9385,445952400,$5.84,$5.96,$5.7838
04/16/2018,$5.7873,349789400,$5.7943,$5.821,$5.692
04/13/2018,$5.7875,502307200,$5.9292,$5.9378,$5.7388
